Name,Model,Company,Year,Fuel Type,KM Driven,Transmission Type,Price,Location
KIA SELTOS GTX PLUS 1.4 PETROL DCT DUAL TONE,SELTOS GTX PLUS 1.4 PETROL DCT DUAL TONE,KIA,2021,Petrol,"30,378",Automatic,₹16.70 Lakh,Bangalore
Hyundai Creta SX PLUS AT 1.6 DIESEL,Creta SX PLUS AT 1.6 DIESEL,Hyundai,2016,Diesel,"1,13,873",Automatic,₹9.64 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2 (O),Elite i20 ASTA 1.2 (O),Hyundai,2016,Petrol,"89,398",Manual,₹6.34 Lakh,Bangalore
Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Grand i10 ASTA 1.2 KAPPA VTVT,Hyundai,2016,Petrol,"42,552",Manual,₹4.89 Lakh,Bangalore
Tata NEXON XZA PLUS (O) PETROL,NEXON XZA PLUS (O) PETROL,Tata,2022,Petrol,"13,619",Automatic,₹12.63 Lakh,Bangalore
Maruti Alto K10 VXI PLUS,Alto K10 VXI PLUS,Maruti,2023,Petrol,"5,654",Manual,₹5.50 Lakh,Bangalore
Hyundai Creta E PLUS 1.6 PETROL,Creta E PLUS 1.6 PETROL,Hyundai,2016,Petrol,"48,665",Manual,₹8.49 Lakh,Bangalore
Hyundai i20 SPORTZ 1.2,i20 SPORTZ 1.2,Hyundai,2014,Petrol,"40,194",Manual,₹4.69 Lakh,Bangalore
Honda City 1.5L I-VTEC VX CVT,City 1.5L I-VTEC VX CVT,Honda,2016,Petrol,"92,236",Automatic,₹7.25 Lakh,Bangalore
Maruti Ciaz ALPHA 1.4 PETROL,Ciaz ALPHA 1.4 PETROL,Maruti,2018,Petrol,"49,559",Manual,₹7.33 Lakh,Bangalore
Hyundai Creta SX PLUS 1.6 PETROL,Creta SX PLUS 1.6 PETROL,Hyundai,2017,Petrol,"18,538",Manual,₹9.83 Lakh,Bangalore
Honda City 1.5L I-VTEC ZX CVT,City 1.5L I-VTEC ZX CVT,Honda,2019,Petrol,"32,479",Automatic,₹10.80 Lakh,Bangalore
Tata NEXON XZ PLUS (O) PETROL,NEXON XZ PLUS (O) PETROL,Tata,2020,Petrol,"46,447",Manual,₹10.05 Lakh,Bangalore
Maruti Celerio ZXI AMT,Celerio ZXI AMT,Maruti,2023,Petrol,"17,052",Automatic,₹6.50 Lakh,Bangalore
Volkswagen Ameo HIGHLINE1.2L,Ameo HIGHLINE1.2L,Volkswagen,2016,Petrol,"54,327",Manual,₹5.47 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2015,Petrol,"27,184",Manual,₹3.87 Lakh,Bangalore
Mahindra XUV500 W6,XUV500 W6,Mahindra,2015,Diesel,"86,773",Manual,₹8.28 Lakh,Bangalore
Tata NEXON XZA PLUS PETROL DUAL TONE,NEXON XZA PLUS PETROL DUAL TONE,Tata,2019,Petrol,"59,737",Automatic,₹8.07 Lakh,Bangalore
Maruti Dzire ZXI Plus AMT,Dzire ZXI Plus AMT,Maruti,2022,Petrol,"9,369",Automatic,₹9.02 Lakh,Bangalore
Hyundai Creta E PLUS 1.6 PETROL,Creta E PLUS 1.6 PETROL,Hyundai,2016,Petrol,"89,371",Manual,₹8.58 Lakh,Bangalore
Maruti Celerio VXI AMT,Celerio VXI AMT,Maruti,2023,Petrol,"3,951",Automatic,₹6.61 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 AMT,Kwid CLIMBER 1.0 AMT,Renault,2017,Petrol,"55,810",Automatic,₹3.82 Lakh,Bangalore
Hyundai i10 SPORTZ 1.2,i10 SPORTZ 1.2,Hyundai,2012,Petrol,"36,577",Manual,₹3.33 Lakh,Bangalore
Honda Amaze 1.2L I-VTEC S,Amaze 1.2L I-VTEC S,Honda,2016,Petrol,"47,097",Manual,₹5.05 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2011,Petrol,"96,506",Manual,₹3.65 Lakh,Bangalore
Renault Duster RXZ 1.3 TURBO PETROL CVT,Duster RXZ 1.3 TURBO PETROL CVT,Renault,2020,Petrol,"46,385",Automatic,₹10.82 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2013,Petrol,"76,286",Manual,₹3.34 Lakh,Bangalore
KIA SONET HTK PLUS 1.5,SONET HTK PLUS 1.5,KIA,2022,Diesel,"22,691",Manual,₹11.15 Lakh,Bangalore
Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Grand i10 ASTA 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"65,464",Manual,₹5.03 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 AMT,Kwid CLIMBER 1.0 AMT,Renault,2018,Petrol,"37,091",Automatic,₹3.88 Lakh,Bangalore
Hyundai i20 SPORTZ 1.2,i20 SPORTZ 1.2,Hyundai,2012,Petrol,"52,538",Manual,₹4.13 Lakh,Bangalore
Hyundai Xcent S 1.2,Xcent S 1.2,Hyundai,2014,Petrol,"65,455",Manual,₹4.26 Lakh,Bangalore
Hyundai Creta SX PLUS 1.6 PETROL,Creta SX PLUS 1.6 PETROL,Hyundai,2016,Petrol,"92,043",Manual,₹8.50 Lakh,Bangalore
Honda City 1.5L I-VTEC ZX CVT,City 1.5L I-VTEC ZX CVT,Honda,2017,Petrol,"42,019",Automatic,₹8.84 Lakh,Bangalore
Honda City 1.5L I-VTEC V MT,City 1.5L I-VTEC V MT,Honda,2014,Petrol,"74,032",Manual,₹5.39 Lakh,Bangalore
Maruti Alto K10 VXI PLUS AMT,Alto K10 VXI PLUS AMT,Maruti,2023,Petrol,"6,675",Automatic,₹5.80 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2 (O),Elite i20 ASTA 1.2 (O),Hyundai,2016,Petrol,"55,254",Manual,₹6.80 Lakh,Bangalore
Maruti Celerio ZXI AMT,Celerio ZXI AMT,Maruti,2016,Petrol,"43,855",Automatic,₹4.65 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC VX,Jazz 1.2L I-VTEC VX,Honda,2017,Petrol,"34,743",Manual,₹6.07 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT (O),Kwid RXT 1.0 AMT (O),Renault,2019,Petrol,"17,650",Automatic,₹4.57 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2015,Petrol,"40,348",Manual,₹5.09 Lakh,Bangalore
Nissan Micra XV CVT,Micra XV CVT,Nissan,2014,Petrol,"82,542",Automatic,₹3.37 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 AMT,Kwid CLIMBER 1.0 AMT,Renault,2019,Petrol,"35,567",Automatic,₹4.52 Lakh,Bangalore
KIA CARENS LUXURY PLUS 1.4 PETROL 7 STR,CARENS LUXURY PLUS 1.4 PETROL 7 STR,KIA,2022,Petrol,"10,776",Manual,₹17.47 Lakh,Bangalore
Honda City 1.5L I-VTEC ZX CVT,City 1.5L I-VTEC ZX CVT,Honda,2019,Petrol,"33,869",Automatic,₹10.91 Lakh,Bangalore
Maruti Ciaz ZXI+,Ciaz ZXI+,Maruti,2015,Petrol,"1,04,650",Manual,₹5.58 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.4 CRDI (O),Elite i20 ASTA 1.4 CRDI (O),Hyundai,2016,Diesel,"79,701",Manual,₹7.31 Lakh,Bangalore
Maruti Celerio VXI AMT,Celerio VXI AMT,Maruti,2019,Petrol,"28,264",Automatic,₹5.08 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2015,Petrol,"26,534",Manual,₹4.53 Lakh,Bangalore
Maruti Baleno ZETA CVT PETROL 1.2,Baleno ZETA CVT PETROL 1.2,Maruti,2021,Petrol,"26,477",Automatic,₹8.40 Lakh,Bangalore
Maruti Ciaz DELTA 1.5 SHVS MT PETROL,Ciaz DELTA 1.5 SHVS MT PETROL,Maruti,2020,Petrol,"60,741",Manual,₹8.45 Lakh,Bangalore
Maruti Baleno ZETA PETROL 1.2,Baleno ZETA PETROL 1.2,Maruti,2017,Petrol,"22,396",Manual,₹6.48 Lakh,Bangalore
Hyundai i20 Active 1.2 SX,i20 Active 1.2 SX,Hyundai,2019,Petrol,"73,607",Manual,₹7.28 Lakh,Bangalore
KIA CARENS LUXURY 1.4 PETROL 7 STR,CARENS LUXURY 1.4 PETROL 7 STR,KIA,2023,Petrol,"5,126",Manual,₹16.56 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2015,Petrol,"45,789",Manual,₹3.86 Lakh,Bangalore
Maruti Baleno ALPHA PETROL 1.2,Baleno ALPHA PETROL 1.2,Maruti,2018,Petrol,"52,083",Manual,₹6.82 Lakh,Bangalore
Honda City 1.5L I-VTEC ZX,City 1.5L I-VTEC ZX,Honda,2022,Petrol,"42,212",Manual,₹12.11 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2013,Petrol,"27,532",Manual,₹4.60 Lakh,Bangalore
Mahindra XUV300 W8 (O) 1.5 DIESEL,XUV300 W8 (O) 1.5 DIESEL,Mahindra,2019,Diesel,"64,772",Manual,₹10.24 Lakh,Bangalore
Maruti Wagon R 1.0 VXI AMT,Wagon R 1.0 VXI AMT,Maruti,2017,Petrol,"84,182",Automatic,₹4.65 Lakh,Bangalore
Hyundai NEW SANTRO ASTA MT,NEW SANTRO ASTA MT,Hyundai,2019,Petrol,"55,677",Manual,₹4.71 Lakh,Bangalore
Maruti Ciaz ALPHA  AT 1.5 SHVS PETROL,Ciaz ALPHA  AT 1.5 SHVS PETROL,Maruti,2019,Petrol,"49,968",Automatic,₹8.97 Lakh,Bangalore
Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Hyundai,2019,Petrol,"73,192",Automatic,₹5.64 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2,Elite i20 ASTA 1.2,Hyundai,2017,Petrol,"23,793",Manual,₹6.99 Lakh,Bangalore
Mahindra XUV300 W8 (O) 1.5 DIESEL,XUV300 W8 (O) 1.5 DIESEL,Mahindra,2019,Diesel,"53,460",Manual,₹11.15 Lakh,Bangalore
Honda City 1.5L I-VTEC S MT,City 1.5L I-VTEC S MT,Honda,2013,Petrol,"89,796",Manual,₹4.53 Lakh,Bangalore
Honda City 1.5L I-VTEC S MT,City 1.5L I-VTEC S MT,Honda,2012,Petrol,"87,836",Manual,₹4.58 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2012,Petrol,"97,265",Manual,₹4.21 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,Hyundai,2020,Petrol,"14,274",Automatic,₹7.28 Lakh,Bangalore
Jeep Compass LIMITED (O) 2.0 DIESEL 4X4,Compass LIMITED (O) 2.0 DIESEL 4X4,Jeep,2018,Diesel,"80,713",Manual,₹14.12 Lakh,Bangalore
Maruti S PRESSO VXI+,S PRESSO VXI+,Maruti,2022,Petrol,"11,295",Manual,₹5.03 Lakh,Bangalore
Maruti Celerio ZXI AMT (O),Celerio ZXI AMT (O),Maruti,2018,Petrol,"80,488",Automatic,₹4.50 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V AT,Jazz 1.2L I-VTEC V AT,Honda,2015,Petrol,"55,600",Automatic,₹6.39 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2016,Petrol,"97,896",Manual,₹5.48 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V AT,Jazz 1.2L I-VTEC V AT,Honda,2017,Petrol,"59,350",Automatic,₹5.81 Lakh,Bangalore
KIA SONET GTX PLUS 1.0 IMT,SONET GTX PLUS 1.0 IMT,KIA,2022,Petrol,"11,338",Manual,₹12.09 Lakh,Bangalore
Maruti Ciaz VDI,Ciaz VDI,Maruti,2014,Diesel,"86,623",Manual,₹5.60 Lakh,Bangalore
Honda City 1.5L I-VTEC ZX CVT,City 1.5L I-VTEC ZX CVT,Honda,2018,Petrol,"25,751",Automatic,₹10.56 Lakh,Bangalore
Tata TIGOR XZ PETROL,TIGOR XZ PETROL,Tata,2022,Petrol,"13,622",Manual,₹6.90 Lakh,Bangalore
Ford Ecosport TITANIUM 1.5L PETROL AT,Ecosport TITANIUM 1.5L PETROL AT,Ford,2017,Petrol,"47,695",Automatic,₹7.47 Lakh,Bangalore
Maruti Baleno ALPHA PETROL 1.2,Baleno ALPHA PETROL 1.2,Maruti,2017,Petrol,"67,549",Manual,₹6.81 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2,Elite i20 ASTA 1.2,Hyundai,2017,Petrol,"51,852",Manual,₹6.58 Lakh,Bangalore
Maruti Ciaz ZDI SHVS,Ciaz ZDI SHVS,Maruti,2016,Diesel,"60,384",Manual,₹7.22 Lakh,Bangalore
Mahindra XUV300 W8 (O) 1.5 DIESEL AMT,XUV300 W8 (O) 1.5 DIESEL AMT,Mahindra,2019,Diesel,"41,999",Automatic,₹9.84 Lakh,Bangalore
Maruti Wagon R 1.0 VXI AMT,Wagon R 1.0 VXI AMT,Maruti,2016,Petrol,"35,322",Automatic,₹4.47 Lakh,Bangalore
Hyundai Creta SX AT 1.6 PETROL,Creta SX AT 1.6 PETROL,Hyundai,2019,Petrol,"58,130",Automatic,₹10.87 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2013,Petrol,"40,896",Manual,₹3.63 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V,Jazz 1.2L I-VTEC V,Honda,2017,Petrol,"55,339",Manual,₹6.05 Lakh,Bangalore
Hyundai AURA SX PLUS 1.2 AMT,AURA SX PLUS 1.2 AMT,Hyundai,2022,Petrol,"9,393",Automatic,₹7.94 Lakh,Bangalore
Hyundai i20 SPORTZ 1.2,i20 SPORTZ 1.2,Hyundai,2012,Petrol,"62,951",Manual,₹4.32 Lakh,Bangalore
Maruti A Star VXI,A Star VXI,Maruti,2012,Petrol,"71,079",Manual,₹2.79 Lakh,Bangalore
Renault Duster RXZ 1.5 PETROL MT,Duster RXZ 1.5 PETROL MT,Renault,2020,Petrol,"41,619",Manual,₹8.84 Lakh,Bangalore
Hyundai Eon ERA PLUS (O),Eon ERA PLUS (O),Hyundai,2018,Petrol,"57,966",Manual,₹3.54 Lakh,Bangalore
Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Grand i10 ASTA 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"92,759",Manual,₹4.97 Lakh,Bangalore
KIA SONET GTX PLUS 1.0 IMT,SONET GTX PLUS 1.0 IMT,KIA,2020,Petrol,"32,712",Manual,₹10.92 Lakh,Bangalore
Maruti Wagon R 1.0 VXI AMT,Wagon R 1.0 VXI AMT,Maruti,2016,Petrol,"38,333",Automatic,₹4.42 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2016,Petrol,"49,460",Manual,₹4.47 Lakh,Bangalore
Maruti Celerio ZXI,Celerio ZXI,Maruti,2018,Petrol,"39,085",Manual,₹4.82 Lakh,Bangalore
Maruti Celerio VXI AMT,Celerio VXI AMT,Maruti,2022,Petrol,"9,778",Automatic,₹6.19 Lakh,Bangalore
Maruti Celerio ZXI AMT,Celerio ZXI AMT,Maruti,2021,Petrol,"20,754",Automatic,₹6.32 Lakh,Bangalore
Mahindra XUV300 W8 (O) 1.5 DIESEL,XUV300 W8 (O) 1.5 DIESEL,Mahindra,2021,Diesel,"38,811",Manual,₹11.12 Lakh,Bangalore
Maruti Wagon R 1.0 VXI AMT,Wagon R 1.0 VXI AMT,Maruti,2016,Petrol,"69,324",Automatic,₹4.08 Lakh,Bangalore
KIA SONET HTX PLUS 1.0 IMT,SONET HTX PLUS 1.0 IMT,KIA,2021,Petrol,"21,854",Manual,₹11.49 Lakh,Bangalore
Maruti S PRESSO VXI (O) AMT,S PRESSO VXI (O) AMT,Maruti,2023,Petrol,"11,631",Automatic,₹5.77 Lakh,Bangalore
Tata NEXON XZA PLUS (HS) PETROL,NEXON XZA PLUS (HS) PETROL,Tata,2022,Petrol,"15,617",Automatic,₹12.18 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2 (O),Elite i20 ASTA 1.2 (O),Hyundai,2018,Petrol,"81,961",Manual,₹6.87 Lakh,Bangalore
Honda City 1.5L I-VTEC VX CVT,City 1.5L I-VTEC VX CVT,Honda,2017,Petrol,"1,24,446",Automatic,₹7.90 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2015,Petrol,"52,074",Manual,₹4.58 Lakh,Bangalore
Honda Amaze 1.2L I-VTEC V CVT,Amaze 1.2L I-VTEC V CVT,Honda,2018,Petrol,"59,863",Automatic,₹7.25 Lakh,Bangalore
Tata NEXON XZA PLUS (HS) PETROL,NEXON XZA PLUS (HS) PETROL,Tata,2022,Petrol,"11,001",Automatic,₹12.22 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V AT,Jazz 1.2L I-VTEC V AT,Honda,2017,Petrol,"57,291",Automatic,₹6.35 Lakh,Bangalore
KIA SELTOS HTX PLUS AT1.5 DIESEL,SELTOS HTX PLUS AT1.5 DIESEL,KIA,2020,Diesel,"54,526",Automatic,₹14.49 Lakh,Bangalore
Volkswagen TAIGUN TOPLINE 1.0 TSI MT,TAIGUN TOPLINE 1.0 TSI MT,Volkswagen,2022,Petrol,"7,734",Manual,₹15.84 Lakh,Bangalore
Honda City 1.5L I-VTEC V MT,City 1.5L I-VTEC V MT,Honda,2014,Petrol,"73,554",Manual,₹5.90 Lakh,Bangalore
Tata Harrier XZA PLUS 2.0L,Harrier XZA PLUS 2.0L,Tata,2020,Diesel,"68,859",Automatic,₹18.16 Lakh,Bangalore
Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"50,840",Automatic,₹5.97 Lakh,Bangalore
Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Grand i10 ASTA 1.2 KAPPA VTVT,Hyundai,2017,Petrol,"60,620",Manual,₹5.27 Lakh,Bangalore
Ford Ecosport TITANIUM 1.5L PETROL,Ecosport TITANIUM 1.5L PETROL,Ford,2017,Petrol,"56,954",Manual,₹7.27 Lakh,Bangalore
Hyundai Verna 1.6 VTVT SX (O) AT,Verna 1.6 VTVT SX (O) AT,Hyundai,2018,Petrol,"61,288",Automatic,₹9.13 Lakh,Bangalore
Hyundai Verna 1.6 CRDI SX,Verna 1.6 CRDI SX,Hyundai,2016,Diesel,"69,384",Manual,₹8.01 Lakh,Bangalore
Honda Brio S MT,Brio S MT,Honda,2014,Petrol,"87,590",Manual,₹3.63 Lakh,Bangalore
Renault Duster 85 PS RXL DIESEL,Duster 85 PS RXL DIESEL,Renault,2014,Diesel,"82,606",Manual,₹5.99 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"11,853",Manual,₹5.94 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2015,Petrol,"81,093",Manual,₹4.19 Lakh,Bangalore
Renault Duster RXL 1.6 PETROL,Duster RXL 1.6 PETROL,Renault,2016,Petrol,"58,909",Manual,₹6.64 Lakh,Bangalore
Maruti Ciaz ZXI,Ciaz ZXI,Maruti,2015,Petrol,"97,889",Manual,₹5.75 Lakh,Bangalore
Maruti Celerio ZXI AMT (O),Celerio ZXI AMT (O),Maruti,2017,Petrol,"35,997",Automatic,₹4.66 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2,Elite i20 ASTA 1.2,Hyundai,2017,Petrol,"32,241",Manual,₹7.11 Lakh,Bangalore
Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"44,868",Automatic,₹5.81 Lakh,Bangalore
Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Hyundai,2016,Petrol,"41,208",Manual,₹5.31 Lakh,Bangalore
Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Hyundai,2016,Petrol,"49,862",Manual,₹5.38 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2015,Petrol,"93,513",Manual,₹4.03 Lakh,Bangalore
Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Grand i10 ASTA 1.2 KAPPA VTVT,Hyundai,2017,Petrol,"21,223",Manual,₹5.47 Lakh,Bangalore
Maruti S PRESSO VXI PLUS (O) AMT,S PRESSO VXI PLUS (O) AMT,Maruti,2023,Petrol,"7,370",Automatic,₹6.51 Lakh,Bangalore
KIA SONET HTX PLUS 1.0 IMT,SONET HTX PLUS 1.0 IMT,KIA,2022,Petrol,"14,039",Manual,₹12.39 Lakh,Bangalore
Maruti Wagon R 1.0 VXI AMT,Wagon R 1.0 VXI AMT,Maruti,2017,Petrol,"44,109",Automatic,₹4.82 Lakh,Bangalore
MG HECTOR PLUS SHARP 1.5 PETROL TURBO DCT 6-STR,HECTOR PLUS SHARP 1.5 PETROL TURBO DCT 6-STR,MG,2021,Petrol,"14,065",Automatic,₹18.74 Lakh,Bangalore
Maruti Alto VXI,Alto VXI,Maruti,2019,Petrol,"10,041",Manual,₹3.87 Lakh,Bangalore
KIA SONET GTX PLUS 1.0 DCT,SONET GTX PLUS 1.0 DCT,KIA,2022,Petrol,"19,749",Automatic,₹12.80 Lakh,Bangalore
KIA SONET GTX PLUS 1.0 IMT,SONET GTX PLUS 1.0 IMT,KIA,2022,Petrol,"11,162",Manual,₹12.29 Lakh,Bangalore
KIA SONET GTX PLUS 1.0 IMT DUAL TONE,SONET GTX PLUS 1.0 IMT DUAL TONE,KIA,2022,Petrol,"19,669",Manual,₹12.42 Lakh,Bangalore
Maruti Celerio ZXI AMT,Celerio ZXI AMT,Maruti,2016,Petrol,"28,404",Automatic,₹4.20 Lakh,Bangalore
Maruti Baleno ZETA PETROL 1.2,Baleno ZETA PETROL 1.2,Maruti,2017,Petrol,"23,573",Manual,₹7.00 Lakh,Bangalore
MG HECTOR PLUS SHARP 2.0 DIESEL TURBO MT 6-STR DUAL TONE,HECTOR PLUS SHARP 2.0 DIESEL TURBO MT 6-STR DUAL TONE,MG,2020,Diesel,"12,098",Manual,₹18.72 Lakh,Bangalore
Maruti Wagon R 1.0 VXI AMT,Wagon R 1.0 VXI AMT,Maruti,2016,Petrol,"48,043",Automatic,₹4.16 Lakh,Bangalore
Maruti Celerio VXI AMT (O),Celerio VXI AMT (O),Maruti,2016,Petrol,"62,383",Automatic,₹4.55 Lakh,Bangalore
KIA SONET GTX PLUS 1.0 DCT,SONET GTX PLUS 1.0 DCT,KIA,2022,Petrol,"16,176",Automatic,₹12.92 Lakh,Bangalore
Hyundai Eon ERA,Eon ERA,Hyundai,2011,Petrol,"58,637",Manual,₹2.37 Lakh,Bangalore
Hyundai VENUE SX (O) 1.0 TURBO DCT,VENUE SX (O) 1.0 TURBO DCT,Hyundai,2022,Petrol,"15,703",Automatic,₹13.31 Lakh,Bangalore
KIA SONET GTX PLUS 1.5 AT,SONET GTX PLUS 1.5 AT,KIA,2021,Diesel,"27,903",Automatic,₹13.73 Lakh,Bangalore
Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Hyundai,2016,Petrol,"74,972",Manual,₹4.98 Lakh,Bangalore
Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Grand i10 MAGNA 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"33,903",Manual,₹4.98 Lakh,Bangalore
Renault Duster 85 PS RXL DIESEL,Duster 85 PS RXL DIESEL,Renault,2015,Diesel,"67,386",Manual,₹6.25 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2015,Petrol,"41,548",Manual,₹4.36 Lakh,Bangalore
Maruti Wagon R 1.0 VXI AMT,Wagon R 1.0 VXI AMT,Maruti,2016,Petrol,"40,428",Automatic,₹4.08 Lakh,Bangalore
Hyundai NEW I20 ASTA (O) 1.2 MT,NEW I20 ASTA (O) 1.2 MT,Hyundai,2020,Petrol,"28,806",Manual,₹8.29 Lakh,Bangalore
Maruti Ciaz SIGMA 1.5 SHVS MT  PETROL,Ciaz SIGMA 1.5 SHVS MT  PETROL,Maruti,2019,Petrol,"12,567",Manual,₹7.75 Lakh,Bangalore
Ford FREESTYLE TITANIUM 1.2 PETROL,FREESTYLE TITANIUM 1.2 PETROL,Ford,2018,Petrol,"32,842",Manual,₹6.38 Lakh,Bangalore
Maruti Alto K10 LXI,Alto K10 LXI,Maruti,2014,Petrol,"63,792",Manual,₹2.80 Lakh,Bangalore
Tata Tiago XZA PLUS PETROL,Tiago XZA PLUS PETROL,Tata,2023,Petrol,"2,280",Automatic,₹7.96 Lakh,Bangalore
Volkswagen Polo GT TSI AT,Polo GT TSI AT,Volkswagen,2015,Petrol,"85,287",Automatic,₹6.29 Lakh,Bangalore
Renault Kwid RXT 0.8 (O),Kwid RXT 0.8 (O),Renault,2016,Petrol,"59,775",Manual,₹3.08 Lakh,Bangalore
Hyundai GRAND I10 NIOS ASTA AMT 1.2 KAPPA VTVT,GRAND I10 NIOS ASTA AMT 1.2 KAPPA VTVT,Hyundai,2020,Petrol,"45,834",Automatic,₹6.56 Lakh,Bangalore
Renault Pulse RX L DIESEL,Pulse RX L DIESEL,Renault,2014,Diesel,"83,897",Manual,₹2.92 Lakh,Bangalore
Tata NEXON XZA PLUS PETROL DUAL TONE,NEXON XZA PLUS PETROL DUAL TONE,Tata,2020,Petrol,"59,565",Automatic,₹8.79 Lakh,Bangalore
Toyota Etios CROSS 1.4 GD,Etios CROSS 1.4 GD,Toyota,2014,Diesel,"1,21,920",Manual,₹4.56 Lakh,Bangalore
Maruti Baleno ZETA CVT PETROL 1.2,Baleno ZETA CVT PETROL 1.2,Maruti,2016,Petrol,"83,635",Automatic,₹5.31 Lakh,Bangalore
Volkswagen TAIGUN TOPLINE 1.0 TSI MT,TAIGUN TOPLINE 1.0 TSI MT,Volkswagen,2021,Petrol,"97,554",Manual,₹11.75 Lakh,Bangalore
Honda Amaze 1.2L I-VTEC S,Amaze 1.2L I-VTEC S,Honda,2016,Petrol,"51,836",Manual,₹4.21 Lakh,Bangalore
Mahindra Scorpio S8,Scorpio S8,Mahindra,2015,Diesel,"61,590",Manual,₹10.11 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2021,Petrol,"13,228",Manual,₹7.19 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2011,Petrol,"64,003",Manual,₹3.54 Lakh,Bangalore
Hyundai VENUE S 1.2,VENUE S 1.2,Hyundai,2022,Petrol,"18,184",Manual,₹8.64 Lakh,Bangalore
Hyundai VENUE S 1.0 TURBO DCT,VENUE S 1.0 TURBO DCT,Hyundai,2019,Petrol,"52,244",Automatic,₹8.17 Lakh,Bangalore
Mahindra XUV500 W7 AT,XUV500 W7 AT,Mahindra,2018,Diesel,"67,919",Automatic,₹12.53 Lakh,Bangalore
